Date,MPRN,Meter Serial Number,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
04/05/2022,10306910999,32308387,0.20,0.16,0.16,3.79,3.79,3.76,3.79,0.28,0.13,0.15,0.18,0.78,0.16,0.25,0.53,0.07,0.09,0.05,0.02,0.03,0.02,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.00,0.06,0.02,0.03,0.06,0.11,0.19,0.25,0.24,0.30,0.27,0.29,0.26,0.21,0.27,0.28,0.19,0.17,0.20,0.17
05/05/2022,10306910999,32308387,0.20,0.18,0.16,0.14,0.16,0.18,0.14,0.14,0.18,0.15,0.14,0.17,0.15,0.19,0.15,0.13,0.06,0.02,0.01,0.00,0.04,0.07,0.01,0.05,0.05,0.05,0.08,0.08,0.11,0.07,0.06,0.22,0.21,0.16,0.23,0.28,0.24,0.25,0.28,0.26,0.21,0.24,0.21,0.18,0.22,0.18,0.18,0.20
06/05/2022,10306910999,32308387,0.17,0.25,0.19,3.80,3.85,3.86,3.85,3.85,3.84,3.61,0.17,0.13,0.11,0.22,0.53,0.34,0.15,0.23,0.62,0.22,0.19,0.16,0.17,0.59,0.16,0.12,0.04,0.01,0.14,0.13,0.14,0.33,0.12,0.46,1.00,0.26,0.29,0.23,0.22,0.25,0.23,0.18,0.20,0.74,0.88,0.55,0.20,0.21
07/05/2022,10306910999,32308387,0.18,0.18,0.16,0.18,0.17,0.15,0.20,0.17,0.15,0.19,0.15,0.12,0.09,0.01,0.00,0.05,0.11,0.04,0.00,0.03,0.14,0.17,0.19,0.28,0.24,0.82,0.23,0.13,0.49,0.29,0.12,0.20,0.42,0.18,0.18,0.21,0.22,0.91,0.73,0.25,0.35,1.10,0.77,0.29,0.23,0.22,0.30,0.15
08/05/2022,10306910999,32308387,0.21,0.20,0.19,0.17,0.20,0.18,0.15,0.18,0.20,0.15,0.15,0.14,0.07,0.03,0.01,0.00,0.00,0.00,0.22,0.94,0.52,0.21,0.00,0.36,1.27,0.07,0.01,0.01,0.12,0.12,0.12,0.02,0.09,0.24,0.20,0.68,0.95,1.05,0.59,0.30,0.71,0.26,0.17,0.40,0.28,0.21,0.18,0.17
09/05/2022,10306910999,32308387,0.21,0.18,0.16,0.22,0.23,0.14,0.18,0.15,0.14,0.18,0.15,0.13,0.18,0.32,0.50,0.36,0.18,0.17,0.22,0.16,0.20,0.43,0.19,0.29,0.21,0.15,0.09,0.04,0.01,0.00,0.04,0.22,0.09,0.18,0.24,0.21,0.34,0.31,0.22,0.23,0.26,0.25,0.21,0.20,0.26,0.23,0.19,0.17
10/05/2022,10306910999,32308387,0.24,0.20,0.21,3.78,3.78,3.76,3.78,0.31,0.15,0.15,0.19,0.15,0.12,0.15,0.05,0.10,0.09,0.01,0.03,0.01,0.01,0.01,0.01,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.02,0.03,0.08,0.17,0.24,0.23,0.24,0.37,0.63,0.30,0.50,0.40,0.39,0.18,0.22,0.20,0.18,0.28
11/05/2022,10306910999,32308387,0.21,0.15,0.18,0.20,0.16,0.13,0.16,0.17,0.13,0.14,0.18,0.10,0.10,0.19,0.13,0.01,0.00,0.03,0.07,0.12,0.06,0.02,0.04,0.04,0.02,0.00,0.01,0.00,0.02,0.10,0.01,0.07,0.06,0.13,0.21,0.22,0.24,0.39,0.25,0.21,0.23,0.19,0.22,0.21,0.18,0.21,0.19,0.20
12/05/2022,10306910999,32308387,0.19,0.22,0.15,3.81,3.81,3.78,3.82,0.29,0.15,0.19,0.15,0.29,0.44,0.10,0.07,0.34,0.00,0.00,0.01,0.08,0.13,0.09,0.04,0.13,0.13,0.04,0.09,0.07,0.07,0.01,0.01,0.13,0.14,0.17,0.23,0.28,0.23,0.27,0.45,0.34,0.35,0.36,0.87,0.37,0.23,0.18,0.20,0.17
13/05/2022,10306910999,32308387,0.26,0.21,0.21,0.18,0.20,0.24,0.23,0.20,0.17,0.16,0.20,0.13,0.13,0.25,0.07,0.08,0.26,0.12,0.13,0.10,0.03,0.12,0.45,0.15,0.21,0.01,0.01,0.01,0.02,0.02,0.14,0.05,0.13,0.20,0.24,0.30,0.30,0.22,0.23,0.51,0.67,0.35,0.27,0.22,0.23,0.25,0.21,0.22
14/05/2022,10306910999,32308387,0.26,0.21,0.20,3.91,3.84,3.83,3.83,0.29,0.18,0.19,0.16,0.17,0.11,0.04,0.01,0.00,0.00,0.01,0.11,0.21,0.01,0.01,0.00,0.00,0.09,0.71,0.22,0.01,1.02,0.24,0.13,0.37,0.32,0.29,0.38,0.28,0.29,0.65,0.80,0.78,0.28,0.30,0.29,0.83,0.77,0.35,0.21,0.22
15/05/2022,10306910999,32308387,0.19,0.17,0.18,0.22,0.20,0.16,0.17,0.23,0.21,0.16,0.16,0.18,0.19,0.13,0.07,0.06,0.06,0.13,0.35,0.62,0.16,0.06,0.01,0.25,0.24,0.34,0.85,0.59,0.18,0.01,0.17,0.33,0.26,0.22,0.22,0.26,0.38,0.28,0.27,0.28,0.62,0.45,0.73,0.19,0.24,0.22,0.18,0.22
16/05/2022,10306910999,32308387,0.27,0.20,0.15,0.15,0.19,0.21,0.15,0.15,0.18,0.19,0.15,0.15,0.16,0.31,0.16,0.12,0.28,0.26,0.13,0.02,0.03,0.03,0.04,0.04,0.11,0.15,0.18,0.06,0.05,0.04,0.14,0.16,0.23,0.29,0.31,0.32,0.30,0.27,0.30,0.29,0.28,0.28,0.73,0.29,0.30,0.53,0.24,0.21
17/05/2022,10306910999,32308387,0.28,0.26,0.21,0.19,0.22,0.19,0.16,0.16,0.20,0.18,0.15,0.15,0.16,0.24,0.15,0.09,0.08,0.15,0.16,0.11,0.09,0.20,0.19,0.14,0.17,0.23,0.23,0.18,0.15,0.18,0.25,0.22,0.25,0.26,0.28,0.28,0.27,0.82,1.08,0.34,0.35,0.24,0.20,0.20,0.33,0.27,0.21,0.27
18/05/2022,10306910999,32308387,0.24,0.26,0.21,0.22,0.23,0.23,0.18,0.15,0.16,0.19,0.16,0.11,0.07,0.86,0.54,0.06,0.06,0.02,0.05,0.04,0.00,0.04,0.09,0.06,0.14,0.12,0.13,0.00,0.01,0.02,0.11,0.09,0.05,0.15,0.22,0.23,0.20,0.21,0.59,0.95,0.23,0.20,0.24,0.26,0.24,0.22,0.23,0.21
19/05/2022,10306910999,32308387,1.97,3.89,3.82,3.86,3.85,3.79,3.79,3.82,3.84,3.80,3.77,3.68,3.72,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.37,0.01,0.00,0.00,0.02,0.00,0.01,0.04,0.09,0.09,0.18,0.24,0.26,0.27,0.19,0.31,0.31,0.33,0.23,0.27,0.26,0.24,0.21,0.20,0.25
20/05/2022,10306910999,32308387,0.23,0.25,0.29,0.20,0.20,0.20,0.20,0.20,0.17,0.15,0.15,0.16,0.20,0.24,0.15,0.24,0.14,0.22,0.21,0.15,0.15,0.15,0.16,0.21,0.23,0.14,0.14,0.04,0.02,0.03,0.10,0.13,0.18,0.18,0.25,0.30,0.32,0.23,0.28,0.25,0.26,0.28,0.26,0.17,0.17,0.17,0.19,0.20
21/05/2022,10306910999,32308387,0.19,0.26,0.16,0.18,0.21,0.21,0.19,0.15,0.15,0.17,0.19,0.17,0.13,0.14,0.15,0.17,0.09,0.16,0.30,0.24,0.19,0.11,0.12,0.07,0.50,0.13,0.07,0.19,0.36,0.10,0.16,0.20,0.18,0.23,0.24,0.26,0.81,0.81,0.46,0.31,0.32,0.30,0.29,0.28,0.27,1.04,3.85,0.20
22/05/2022,10306910999,32308387,3.85,3.85,3.90,3.89,3.80,3.78,3.81,3.83,3.79,3.80,3.85,1.63,0.16,0.19,0.22,0.14,0.15,0.25,0.12,0.48,0.35,0.12,0.08,0.04,0.10,0.06,0.04,0.08,0.88,1.00,0.35,0.08,0.16,0.30,0.30,0.14,0.26,0.63,0.76,0.39,1.22,0.94,0.46,0.21,0.64,0.84,0.66,3.87
23/05/2022,10306910999,32308387,0.21,0.25,0.23,0.18,0.16,0.20,0.20,0.16,0.16,0.21,0.18,0.14,0.15,0.15,0.09,0.02,0.04,0.49,0.08,0.06,0.03,0.01,0.00,0.02,0.01,0.09,0.01,0.16,0.08,0.07,0.11,0.10,0.16,0.17,0.25,0.97,0.38,0.42,0.29,0.30,0.32,0.30,0.22,0.21,0.88,0.77,0.65,0.30
24/05/2022,10306910999,32308387,0.21,0.23,0.22,0.17,0.19,0.21,0.16,0.16,0.20,0.19,0.16,0.15,0.19,0.13,0.05,0.01,0.04,0.04,0.00,0.03,0.08,0.06,0.02,0.05,0.55,0.04,0.01,0.24,0.13,0.06,0.05,0.10,0.11,0.19,0.25,0.27,0.26,0.32,1.25,0.53,0.21,0.19,0.29,0.26,0.21,0.19,0.20,0.21
25/05/2022,10306910999,32308387,0.18,0.17,0.21,0.21,0.17,0.20,0.21,0.19,0.16,0.17,0.21,0.17,0.14,0.22,0.11,0.07,0.04,0.02,0.04,0.00,0.00,0.09,0.07,0.05,0.13,0.31,0.00,0.03,0.38,0.14,0.08,0.08,0.07,0.10,0.11,0.16,0.22,0.27,0.54,0.26,0.23,0.23,0.20,0.23,0.24,0.26,0.22,0.22
26/05/2022,10306910999,32308387,0.23,0.23,0.20,0.19,0.21,0.22,0.21,0.16,0.21,0.21,0.17,0.16,0.18,0.24,0.15,0.03,0.03,0.10,0.10,0.01,0.01,0.05,0.03,0.00,0.02,0.07,0.04,0.00,0.00,0.01,0.04,0.05,0.15,0.20,0.21,0.23,0.67,1.31,0.40,0.26,0.66,0.33,0.25,0.25,0.24,0.24,0.24,0.20
27/05/2022,10306910999,32308387,0.18,0.21,0.16,3.67,3.69,3.74,3.76,0.28,0.15,0.15,0.13,0.11,0.05,0.05,0.22,0.16,0.48,0.06,0.01,0.58,0.31,0.12,0.06,0.05,0.11,0.32,0.03,0.14,0.05,0.05,0.16,0.05,0.11,0.12,0.20,0.25,0.31,0.25,0.26,0.34,0.35,0.33,0.31,0.27,0.26,0.28,0.25,0.22
28/05/2022,10306910999,32308387,0.27,0.26,0.19,0.20,0.23,0.19,0.17,0.18,0.21,0.18,0.14,0.10,0.07,0.01,0.00,0.00,0.01,0.11,0.04,0.01,0.00,0.00,0.02,0.03,0.00,0.10,0.00,0.03,0.48,0.31,0.14,0.63,0.10,0.12,0.23,0.27,0.25,0.30,0.28,0.28,0.29,0.28,0.25,0.23,0.22,0.23,0.19,0.23
29/05/2022,10306910999,32308387,0.21,0.22,0.18,0.18,0.21,0.24,0.16,0.16,0.20,0.19,0.11,0.04,0.02,0.00,0.00,0.01,0.09,0.29,0.06,0.08,0.32,0.70,0.05,0.13,0.14,0.39,0.23,0.17,1.84,0.93,0.30,0.26,0.56,0.34,0.30,0.79,0.75,0.61,0.26,0.26,0.29,0.27,0.27,0.27,0.25,0.24,0.20,0.17
30/05/2022,10306910999,32308387,0.25,0.21,0.19,3.69,3.72,3.75,3.77,0.30,0.16,0.16,0.17,0.20,0.19,0.22,0.15,0.38,0.16,0.22,0.21,0.32,0.00,0.03,0.09,0.01,0.07,0.05,0.02,0.17,0.12,0.23,0.09,0.09,0.19,0.18,0.22,0.23,0.27,0.49,0.27,0.49,0.25,0.79,1.17,0.48,0.30,0.39,0.42,0.23
31/05/2022,10306910999,32308387,0.25,0.22,0.20,0.16,0.19,0.21,0.18,0.16,0.16,0.18,0.17,0.12,0.10,0.19,0.00,0.00,0.02,0.02,0.03,0.04,0.09,0.13,0.04,0.11,0.12,0.07,0.05,0.06,0.03,0.03,0.07,0.04,0.10,0.10,0.21,0.45,0.77,0.59,0.50,0.24,0.26,0.24,0.24,0.24,0.24,0.28,0.27,0.25
01/06/2022,10306910999,32308387,0.22,0.23,0.25,3.92,3.83,3.86,3.84,0.34,0.19,0.16,0.16,0.15,0.12,0.12,0.00,0.00,0.03,0.12,0.13,0.06,0.06,0.06,0.08,0.10,0.01,0.03,0.00,0.01,0.00,0.01,0.00,0.05,0.08,0.11,0.15,0.22,0.26,0.29,0.28,0.26,0.25,0.23,0.22,0.20,0.19,0.22,0.30,0.22
02/06/2022,10306910999,32308387,0.22,0.23,0.54,0.25,0.25,0.22,0.17,0.16,0.17,0.20,0.16,0.06,0.05,0.13,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.02,0.05,0.05,0.10,0.14,0.23,0.15,0.19,0.10,0.05,0.10,0.19,0.24,0.25,0.37,0.43,0.30,0.30,0.32,0.22,0.20,0.22,0.25,0.24,0.19,0.19,0.68
03/06/2022,10306910999,32308387,0.22,0.23,0.20,3.68,3.71,3.72,3.76,0.33,0.18,0.16,0.16,0.16,0.11,0.13,0.13,0.13,0.32,0.26,0.99,0.19,0.26,0.18,0.18,0.14,0.46,0.21,0.52,0.35,0.12,0.13,0.11,0.13,0.18,0.19,0.26,0.28,0.26,0.23,0.29,0.30,0.31,0.29,0.29,0.23,0.24,0.25,0.28,0.18
04/06/2022,10306910999,32308387,0.19,0.19,0.19,0.23,0.25,0.18,0.17,0.16,0.20,0.21,0.17,0.15,0.16,0.17,0.17,0.17,0.12,0.24,0.16,1.60,0.55,0.18,0.10,0.10,0.17,0.10,1.27,0.72,0.89,0.29,0.15,0.47,0.21,0.16,0.17,0.21,0.24,0.19,0.43,0.24,0.30,0.27,1.08,1.07,0.55,0.25,0.55,0.23
05/06/2022,10306910999,32308387,0.19,0.15,0.15,0.20,0.20,0.19,0.15,0.14,0.18,0.19,0.17,0.15,0.16,0.16,0.20,0.18,0.13,0.28,0.26,0.26,0.19,0.19,0.25,0.25,0.24,0.25,0.25,0.28,0.28,0.30,0.30,0.30,0.31,0.28,0.38,0.78,0.27,0.27,1.67,0.89,0.38,0.29,0.29,0.27,0.23,0.22,0.22,0.22
06/06/2022,10306910999,32308387,0.18,0.21,0.17,0.16,0.21,0.18,0.18,0.22,0.16,0.15,0.18,0.17,0.14,0.18,0.20,0.10,0.15,0.18,0.17,0.56,0.51,0.08,0.09,0.10,0.08,0.21,0.08,0.00,0.91,1.09,0.58,0.20,0.44,0.21,0.23,0.22,0.72,0.78,0.65,0.35,0.24,0.26,0.50,0.47,0.25,0.21,0.48,0.21
07/06/2022,10306910999,32308387,0.21,0.18,0.20,3.71,3.72,3.67,3.68,0.32,0.17,0.15,0.13,0.13,0.05,0.05,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.09,0.02,0.05,0.09,0.12,0.09,0.03,0.05,0.04,0.02,0.02,0.14,0.12,0.19,0.23,0.26,0.18,0.25,0.22,0.29,0.26,0.24,0.23,0.25,0.26,0.22,0.22
08/06/2022,10306910999,32308387,0.24,0.20,0.62,0.20,0.23,0.38,0.24,0.17,0.19,0.14,0.14,0.09,0.02,0.04,0.00,0.07,0.03,0.08,0.00,0.00,0.00,0.00,0.06,0.09,0.06,0.07,0.00,0.02,0.03,0.01,0.05,0.03,0.04,0.11,0.19,0.24,0.21,0.46,0.24,0.22,0.21,0.17,0.25,0.25,0.18,0.20,0.23,0.21
09/06/2022,10306910999,32308387,0.82,0.24,0.20,3.73,3.79,3.76,3.71,0.27,0.19,0.15,0.13,0.13,0.18,0.21,0.16,0.17,0.14,0.14,0.16,0.13,0.06,0.05,0.05,0.00,0.01,0.09,0.05,0.04,0.03,0.02,0.08,0.05,0.09,0.11,0.21,0.23,0.17,0.80,0.68,0.38,0.23,0.24,0.21,0.20,0.23,0.22,0.18,0.19
10/06/2022,10306910999,32308387,0.30,0.16,0.15,0.22,0.17,0.14,0.17,0.18,0.14,0.15,0.15,0.06,0.03,0.16,0.01,0.00,0.00,0.00,0.29,0.05,0.05,0.06,0.17,0.01,0.02,0.02,0.24,0.26,0.02,0.03,0.04,0.14,0.07,0.10,0.19,0.22,0.18,0.30,0.28,0.22,0.23,0.24,0.24,0.20,0.22,0.26,0.23,0.17
11/06/2022,10306910999,32308387,0.23,0.24,0.18,2.82,3.72,3.70,3.68,0.33,0.18,0.14,0.14,0.13,0.02,0.00,0.05,0.00,0.01,0.05,0.00,0.11,0.02,0.06,0.01,0.04,0.06,0.01,0.17,0.07,0.04,0.09,0.03,0.11,0.09,0.07,0.16,0.21,0.19,0.17,0.90,0.85,1.12,0.25,0.49,0.56,0.17,0.19,0.20,0.20
12/06/2022,10306910999,32308387,0.15,0.18,0.19,0.14,0.15,0.21,0.17,0.14,0.16,0.18,0.10,0.05,0.02,0.00,0.00,0.00,0.01,0.05,0.02,0.03,0.37,0.48,0.19,0.21,0.07,0.18,0.02,0.67,1.02,0.55,0.07,0.15,0.10,0.28,0.18,1.30,0.17,0.20,0.44,0.69,0.54,0.23,0.18,0.17,0.20,0.20,0.18,0.17
13/06/2022,10306910999,32308387,3.77,3.74,0.19,0.17,0.47,0.14,0.14,0.18,0.15,0.13,0.16,0.16,0.13,0.22,0.11,0.03,0.00,0.05,0.08,0.06,0.04,0.15,0.09,0.04,0.03,0.10,0.05,0.08,0.04,0.04,0.01,0.13,0.11,0.08,0.13,0.15,0.12,0.93,1.07,0.54,0.26,0.22,0.27,0.29,0.22,0.16,0.80,3.68
14/06/2022,10306910999,32308387,0.57,0.20,0.17,0.14,0.14,0.18,0.15,0.14,0.16,0.17,0.13,0.11,0.13,0.13,0.04,0.02,0.02,0.02,0.01,0.09,0.03,0.06,0.01,0.06,0.02,0.03,0.07,0.04,0.03,0.05,0.04,0.01,0.03,0.12,0.15,0.21,0.18,0.23,0.22,0.20,0.18,0.17,0.20,0.19,0.22,0.20,0.19,0.74
15/06/2022,10306910999,32308387,0.23,0.19,0.17,0.45,1.31,1.02,0.78,0.14,0.16,0.17,0.12,0.08,0.05,0.04,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.70,0.79,0.89,0.72,0.06,0.04,0.04,0.01,0.00,0.00,0.07,0.06,0.27,0.17,0.11,0.17,0.27,0.84,1.42,1.28,0.86,0.66,0.17,0.15,0.19,0.18,0.15
16/06/2022,10306910999,32308387,0.16,0.19,0.77,1.03,0.90,0.36,0.15,0.15,0.18,0.15,0.13,0.14,0.09,0.09,0.04,0.02,0.00,0.00,0.12,0.03,0.02,0.50,0.03,0.44,0.30,0.16,0.01,0.00,0.01,0.00,0.02,0.04,0.04,0.13,0.14,0.12,0.14,0.17,0.17,0.35,0.19,0.37,0.36,0.26,0.22,0.18,0.23,0.14
17/06/2022,10306910999,32308387,0.21,0.24,0.23,0.19,0.20,0.23,0.21,0.18,0.20,0.17,0.13,0.14,0.15,0.34,1.09,0.36,0.25,0.22,0.53,0.24,0.16,0.10,0.81,0.57,0.31,0.03,0.00,0.01,0.00,0.06,0.03,0.06,0.12,0.11,0.12,0.12,0.16,0.17,0.16,0.20,0.21,0.16,0.20,0.23,0.21,0.40,3.85,0.26
18/06/2022,10306910999,32308387,3.85,3.83,3.86,3.84,3.83,3.87,3.88,3.85,3.86,3.91,3.83,3.80,2.45,0.08,0.03,0.01,0.00,0.02,0.02,0.16,0.15,0.09,0.09,0.12,0.11,0.04,0.02,0.01,0.01,0.07,0.11,0.40,0.43,0.22,0.21,0.22,0.20,0.27,0.45,0.83,0.55,0.20,0.20,0.16,0.15,0.19,0.20,3.86
19/06/2022,10306910999,32308387,0.16,0.19,0.20,0.45,0.96,0.19,0.18,0.14,0.14,0.18,0.16,0.13,0.08,0.14,0.13,0.11,0.11,0.11,0.08,0.09,0.11,0.57,1.12,1.33,1.00,0.09,0.08,0.06,0.47,0.29,0.04,0.13,0.44,0.09,0.33,1.49,0.71,0.32,0.43,0.44,0.36,0.20,0.15,0.88,0.69,0.50,0.17,0.22
20/06/2022,10306910999,32308387,0.38,0.49,0.16,0.19,0.50,0.16,0.15,0.22,0.16,0.13,0.11,0.08,0.01,0.03,0.00,0.11,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.07,0.55,0.10,0.08,0.13,0.20,0.20,0.19,0.88,0.65,1.10,1.02,0.30,0.20,0.17,0.16,0.21,0.22,0.17,0.21,0.22
21/06/2022,10306910999,32308387,0.87,0.92,0.81,0.53,0.15,0.16,0.19,0.15,0.14,0.18,0.15,0.12,0.17,0.21,0.10,0.01,0.03,0.05,0.02,0.06,0.03,0.01,0.06,0.19,0.08,0.00,0.02,0.05,0.05,0.10,0.16,0.12,0.12,0.16,0.15,0.14,0.15,0.17,0.16,0.17,0.20,0.16,0.14,0.19,0.18,0.15,0.18,0.21
22/06/2022,10306910999,32308387,0.18,0.15,1.28,0.95,0.86,0.23,0.19,0.17,0.14,0.17,0.18,0.14,0.13,0.18,0.16,0.11,0.12,0.15,0.21,0.14,0.09,0.13,0.11,0.08,0.10,0.13,0.15,0.09,0.12,0.09,0.09,0.11,0.09,0.08,0.16,0.13,0.15,0.38,0.27,0.23,0.26,0.28,0.26,0.22,0.23,0.33,1.88,0.20
23/06/2022,10306910999,32308387,0.83,0.84,0.93,4.46,3.96,3.75,3.77,0.35,0.14,0.14,0.16,0.17,0.11,0.11,0.17,0.08,0.05,0.09,0.12,0.05,0.01,0.04,0.06,0.04,0.03,0.05,0.06,0.03,0.05,0.14,0.17,0.13,0.13,0.18,0.16,0.17,0.23,0.21,0.18,0.29,0.21,0.14,0.18,0.23,0.20,0.17,0.21,0.99
24/06/2022,10306910999,32308387,0.29,1.73,1.00,3.06,3.94,3.87,3.78,0.32,0.17,0.18,0.10,0.06,0.08,0.66,0.19,0.03,0.02,0.09,0.18,0.16,0.09,0.09,0.08,0.09,0.13,0.13,0.17,0.92,0.96,0.68,0.42,0.10,0.09,0.79,0.23,0.29,0.23,0.25,0.36,0.68,0.26,0.90,0.76,0.64,0.21,0.21,0.17,0.21
25/06/2022,10306910999,32308387,0.88,0.61,0.35,0.46,0.15,0.18,0.17,0.14,0.18,0.16,0.12,0.06,0.00,0.00,0.01,0.00,0.19,0.02,0.18,0.25,0.52,0.19,0.05,0.16,0.06,0.44,0.51,0.49,0.04,0.07,0.05,0.01,0.08,0.13,0.06,0.12,0.14,0.11,0.15,0.18,0.14,0.16,0.17,0.14,0.16,0.16,0.13,0.85
26/06/2022,10306910999,32308387,0.16,0.13,0.17,0.16,0.13,0.17,0.15,0.13,0.18,0.14,0.14,0.18,0.13,0.14,0.15,0.09,0.10,0.11,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.05,0.03,0.07,0.03,0.13,0.05,0.10,0.08,0.08,0.12,0.13,0.12,0.17,0.15,0.13,0.18,0.15,0.13,0.18,0.14,0.16
27/06/2022,10306910999,32308387,0.18,0.13,0.15,0.17,0.13,0.16,0.16,0.13,0.17,0.15,0.12,0.09,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.06,0.01,0.07,0.12,0.12,0.15,0.17,0.15,0.19,0.17,0.14,0.18,0.15,0.13,0.18,0.14,0.14
28/06/2022,10306910999,32308387,0.18,0.13,0.15,0.17,0.13,0.16,0.16,0.13,0.17,0.15,0.14,0.18,0.13,0.12,0.13,0.08,0.12,0.16,0.08,0.06,0.04,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.02,0.02,0.02,0.05,0.08,0.09,0.10,0.14,0.16,0.14,0.17,0.17,0.14,0.18,0.16,0.13,0.18,0.14,0.14
29/06/2022,10306910999,32308387,0.18,0.14,0.14,0.18,0.13,0.15,0.17,0.13,0.16,0.16,0.13,0.15,0.14,0.11,0.11,0.01,0.06,0.11,0.03,0.03,0.04,0.01,0.03,0.00,0.02,0.02,0.03,0.03,0.12,0.04,0.07,0.05,0.00,0.05,0.12,0.06,0.10,0.16,0.14,0.17,0.18,0.13,0.17,0.17,0.13,0.17,0.15,0.13
30/06/2022,10306910999,32308387,0.18,0.14,0.14,0.18,0.13,0.15,0.17,0.13,0.16,0.16,0.13,0.16,0.15,0.12,0.15,0.10,0.06,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.04,0.06,0.10,0.04,0.04,0.04,0.10,0.07,0.09,0.14,0.12,0.16,0.18,0.14,0.16,0.17,0.13,0.16,0.16,0.13
01/07/2022,10306910999,32308387,0.17,0.15,0.13,0.18,0.14,0.14,0.18,0.13,0.15,0.17,0.13,0.15,0.15,0.12,0.14,0.13,0.06,0.02,0.00,0.00,0.06,0.08,0.05,0.04,0.00,0.01,0.06,0.03,0.05,0.03,0.02,0.01,0.01,0.03,0.11,0.12,0.13,0.17,0.13,0.15,0.19,0.14,0.16,0.17,0.13,0.16,0.16,0.13
02/07/2022,10306910999,32308387,0.17,0.15,0.13,0.18,0.14,0.14,0.18,0.13,0.15,0.17,0.10,0.09,0.07,0.04,0.06,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.02,0.01,0.00,0.02,0.03,0.00,0.02,0.03,0.03,0.00,0.01,0.05,0.10,0.10,0.13,0.18,0.14,0.15,0.19,0.15,0.15,0.19,0.14,0.15,0.17,0.13
03/07/2022,10306910999,32308387,0.16,0.16,0.13,0.16,0.15,0.13,0.17,0.14,0.14,0.18,0.10,0.06,0.03,0.04,0.02,0.04,0.00,0.04,0.04,0.01,0.05,0.07,0.01,0.07,0.06,0.01,0.03,0.00,0.02,0.01,0.01,0.04,0.04,0.02,0.06,0.10,0.10,0.14,0.14,0.13,0.18,0.16,0.14,0.18,0.15,0.14,0.18,0.13
04/07/2022,10306910999,32308387,0.14,0.17,0.13,0.15,0.17,0.13,0.15,0.16,0.14,0.16,0.16,0.09,0.08,0.10,0.07,0.08,0.10,0.08,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.03,0.01,0.03,0.07,0.07,0.12,0.14,0.12,0.16,0.16,0.14,0.17,0.15,0.14,0.18,0.14,0.14,0.14
05/07/2022,10306910999,32308387,0.13,0.15,0.17,0.13,0.16,0.17,0.14,0.16,0.16,0.14,0.16,0.15,0.13,0.15,0.13,0.09,0.08,0.05,0.06,0.10,0.01,0.03,0.06,0.05,0.07,0.08,0.02,0.02,0.02,0.02,0.05,0.11,0.07,0.13,0.14,0.09,0.15,0.13,0.13,0.20,0.15,0.15,0.18,0.14,0.15,0.17,0.13,0.18
06/07/2022,10306910999,32308387,0.16,0.14,0.17,0.15,0.13,0.17,0.15,0.13,0.18,0.14,0.14,0.18,0.12,0.12,0.14,0.09,0.06,0.08,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.01,0.02,0.05,0.07,0.05,0.12,0.09,0.14,0.16,0.15,0.18,0.18,0.14,0.17,0.16,0.14,0.17,0.14,0.16
07/07/2022,10306910999,32308387,0.18,0.14,0.15,0.17,0.13,0.15,0.17,0.13,0.16,0.17,0.13,0.14,0.11,0.09,0.10,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.09,0.08,0.06,0.05,0.09,0.10,0.07,0.10,0.11,0.12,0.17,0.15,0.15,0.19,0.14,0.14,0.19,0.14,0.15,0.18,0.14
08/07/2022,10306910999,32308387,0.15,0.17,0.14,0.16,0.16,0.14,0.17,0.16,0.14,0.17,0.15,0.13,0.16,0.08,0.06,0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.04,0.05,0.05,0.08,0.07,0.11,0.15,0.12,0.14,0.17,0.15,0.17,0.17,0.14,0.18,0.16,0.13,0.17,0.13
